Entity,Day,"Cumulative excess deaths per 100,000 people (central estimate)","Cumulative excess deaths per 100,000 people (95% CI, lower bound)","Cumulative excess deaths per 100,000 people (95% CI, upper bound)","Total confirmed deaths due to COVID-19 per 100,000 people"
Germany,2020-12-25,,,,49.09368
Germany,2020-12-26,,,,49.09368
Germany,2020-12-27,,,,55.905743
Germany,2020-12-28,51.816162,51.816162,51.816162,55.905743
Germany,2020-12-29,,,,55.905743
Germany,2020-12-30,,,,55.905743
Germany,2020-12-31,,,,55.905743
Germany,2021-01-01,,,,55.905743
Germany,2021-01-02,,,,55.905743
Germany,2021-01-03,,,,62.736828
Germany,2021-01-04,58.3259,58.3259,58.3259,62.736828
Germany,2021-01-05,,,,62.736828
Germany,2021-01-06,,,,62.736828
Germany,2021-01-07,,,,62.736828
Germany,2021-01-08,,,,62.736828
Germany,2021-01-09,,,,62.736828
Germany,2021-01-10,,,,69.585754
Germany,2021-01-11,63.94543,63.94543,63.94543,69.585754
Germany,2021-01-12,,,,69.585754
Germany,2021-01-13,,,,69.585754
Germany,2021-01-14,,,,69.585754
Germany,2021-01-15,,,,69.585754
Germany,2021-01-16,,,,69.585754
Germany,2021-01-17,,,,75.6462
Germany,2021-01-18,69.17633,69.17633,69.17633,75.6462
Germany,2021-01-19,,,,75.6462
Germany,2021-01-20,,,,75.6462
Germany,2021-01-21,,,,75.6462
Germany,2021-01-22,,,,75.6462
Germany,2021-01-23,,,,75.6462
Germany,2021-01-24,,,,80.53048
Germany,2021-01-25,72.46748,72.46748,72.46748,80.53048
Germany,2021-01-26,,,,80.53048
Germany,2021-01-27,,,,80.53048
Germany,2021-01-28,,,,80.53048
Germany,2021-01-29,,,,80.53048
Germany,2021-01-30,,,,80.53048
Germany,2021-01-31,,,,84.21955
Germany,2021-02-01,73.80749,73.80749,73.80749,84.21955
Germany,2021-02-02,,,,84.21955
Germany,2021-02-03,,,,84.21955
Germany,2021-02-04,,,,84.21955
Germany,2021-02-05,,,,84.21955
Germany,2021-02-06,,,,84.21955
Germany,2021-02-07,,,,86.91679
Germany,2021-02-08,74.29507,74.29507,74.29507,86.91679
Germany,2021-02-09,,,,86.91679
Germany,2021-02-10,,,,86.91679
Germany,2021-02-11,,,,86.91679
Germany,2021-02-12,,,,86.91679
Germany,2021-02-13,,,,86.91679
Germany,2021-02-14,,,,88.914734
Germany,2021-02-15,73.57597,73.57597,73.57597,88.914734
Germany,2021-02-16,,,,88.914734
Germany,2021-02-17,,,,88.914734
Germany,2021-02-18,,,,88.914734
Germany,2021-02-19,,,,88.914734
Germany,2021-02-20,,,,88.914734
Germany,2021-02-21,,,,90.672455
Germany,2021-02-22,70.72462,70.72462,70.72462,90.672455
Germany,2021-02-23,,,,90.672455
Germany,2021-02-24,,,,90.672455
Germany,2021-02-25,,,,90.672455
Germany,2021-02-26,,,,90.672455
Germany,2021-02-27,,,,90.672455
Germany,2021-02-28,,,,92.131676
Germany,2021-03-01,66.081795,66.081795,66.081795,92.131676
Germany,2021-03-02,,,,92.131676
Germany,2021-03-03,,,,92.131676
Germany,2021-03-04,,,,92.131676
Germany,2021-03-05,,,,92.131676
Germany,2021-03-06,,,,92.131676
Germany,2021-03-07,,,,93.3792
Germany,2021-03-08,62.233505,62.233505,62.233505,93.3792
Germany,2021-03-09,,,,93.3792
Germany,2021-03-10,,,,93.3792
Germany,2021-03-11,,,,93.3792
Germany,2021-03-12,,,,93.3792
Germany,2021-03-13,,,,93.3792
Germany,2021-03-14,,,,94.69214
Germany,2021-03-15,59.21909,59.21909,59.21909,94.69214
Germany,2021-03-16,,,,94.69214
Germany,2021-03-17,,,,94.69214
Germany,2021-03-18,,,,94.69214
Germany,2021-03-19,,,,94.69214
Germany,2021-03-20,,,,94.69214
Germany,2021-03-21,,,,96.21082
Germany,2021-03-22,57.31611,57.31611,57.31611,96.21082
Germany,2021-03-23,,,,96.21082
Germany,2021-03-24,,,,96.21082
Germany,2021-03-25,,,,96.21082
Germany,2021-03-26,,,,96.21082
Germany,2021-03-27,,,,96.21082
Germany,2021-03-28,,,,98.02563
Germany,2021-03-29,56.315372,56.315372,56.315372,98.02563
Germany,2021-03-30,,,,98.02563
Germany,2021-03-31,,,,98.02563
Germany,2021-04-01,,,,98.02563
Germany,2021-04-02,,,,98.02563
Germany,2021-04-03,,,,98.02563
Germany,2021-04-04,,,,99.91654
Germany,2021-04-05,56.283333,56.283333,56.283333,99.91654
Germany,2021-04-06,,,,99.91654
Germany,2021-04-07,,,,99.91654
Germany,2021-04-08,,,,99.91654
Germany,2021-04-09,,,,99.91654
Germany,2021-04-10,,,,99.91654
Germany,2021-04-11,,,,101.79794
Germany,2021-04-12,57.224064,57.224064,57.224064,101.79794
Germany,2021-04-13,,,,101.79794
Germany,2021-04-14,,,,101.79794
Germany,2021-04-15,,,,101.79794
Germany,2021-04-16,,,,101.79794
Germany,2021-04-17,,,,101.79794
Germany,2021-04-18,,,,103.732864
Germany,2021-04-19,58.891678,58.891678,58.891678,103.732864
Germany,2021-04-20,,,,103.732864
Germany,2021-04-21,,,,103.732864
Germany,2021-04-22,,,,103.732864
Germany,2021-04-23,,,,103.732864
Germany,2021-04-24,,,,103.732864
Germany,2021-04-25,,,,105.66184
Germany,2021-04-26,60.9508,60.9508,60.9508,105.66184
Germany,2021-04-27,,,,105.66184
Germany,2021-04-28,,,,105.66184
Germany,2021-04-29,,,,105.66184
Germany,2021-04-30,,,,105.66184
Germany,2021-05-01,,,,105.66184
Germany,2021-05-02,,,,107.216194
Germany,2021-05-03,63.295162,63.295162,63.295162,107.216194
Germany,2021-05-04,,,,107.216194
Germany,2021-05-05,,,,107.216194
Germany,2021-05-06,,,,107.216194
Germany,2021-05-07,,,,107.216194
Germany,2021-05-08,,,,107.216194
Germany,2021-05-09,,,,108.41734
Germany,2021-05-10,64.41245,64.41245,64.41245,108.41734
Germany,2021-05-11,,,,108.41734
Germany,2021-05-12,,,,108.41734
Germany,2021-05-13,,,,108.41734
Germany,2021-05-14,,,,108.41734
Germany,2021-05-15,,,,108.41734
Germany,2021-05-16,,,,109.22128
Germany,2021-05-17,65.129845,65.129845,65.129845,109.22128
Germany,2021-05-18,,,,109.22128
Germany,2021-05-19,,,,109.22128
Germany,2021-05-20,,,,109.22128
Germany,2021-05-21,,,,109.22128
Germany,2021-05-22,,,,109.22128
Germany,2021-05-23,,,,109.75407
Germany,2021-05-24,65.479,65.479,65.479,109.75407
Germany,2021-05-25,,,,109.75407
Germany,2021-05-26,,,,109.75407
Germany,2021-05-27,,,,109.75407
Germany,2021-05-28,,,,109.75407
Germany,2021-05-29,,,,109.75407
Germany,2021-05-30,,,,110.06447
Germany,2021-05-31,66.84579,66.84579,66.84579,110.06447
Germany,2021-06-01,,,,110.06447
Germany,2021-06-02,,,,110.06447
Germany,2021-06-03,,,,110.06447
Germany,2021-06-04,,,,110.06447
Germany,2021-06-05,,,,110.06447
Germany,2021-06-06,,,,110.23215
Germany,2021-06-07,67.501526,67.501526,67.501526,110.23215
Germany,2021-06-08,,,,110.23215
Germany,2021-06-09,,,,110.23215
Germany,2021-06-10,,,,110.23215
Germany,2021-06-11,,,,110.23215
Germany,2021-06-12,,,,110.23215
Germany,2021-06-13,,,,110.31183
Germany,2021-06-14,70.71334,70.71334,70.71334,110.31183
Germany,2021-06-15,,,,110.31183
Germany,2021-06-16,,,,110.31183
Germany,2021-06-17,,,,110.31183
Germany,2021-06-18,,,,110.31183
Germany,2021-06-19,,,,110.31183
Germany,2021-06-20,,,,110.36773
Germany,2021-06-21,71.25921,71.25921,71.25921,110.36773
Germany,2021-06-22,,,,110.36773
Germany,2021-06-23,,,,110.36773
Germany,2021-06-24,,,,110.36773
Germany,2021-06-25,,,,110.36773
Germany,2021-06-26,,,,110.36773
Germany,2021-06-27,,,,110.403404
Germany,2021-06-28,71.45147,71.45147,71.45147,110.403404
Germany,2021-06-29,,,,110.403404
Germany,2021-06-30,,,,110.403404
Germany,2021-07-01,,,,110.403404
Germany,2021-07-02,,,,110.403404
Germany,2021-07-03,,,,110.403404
Germany,2021-07-04,,,,110.433136
Germany,2021-07-05,70.98162,70.98162,70.98162,110.433136
Germany,2021-07-06,,,,110.433136
Germany,2021-07-07,,,,110.433136
Germany,2021-07-08,,,,110.433136
Germany,2021-07-09,,,,110.433136
Germany,2021-07-10,,,,110.433136
Germany,2021-07-11,,,,110.46287
Germany,2021-07-12,72.1656,72.1656,72.1656,110.46287
Germany,2021-07-13,,,,110.46287
Germany,2021-07-14,,,,110.46287
Germany,2021-07-15,,,,110.46287
Germany,2021-07-16,,,,110.46287
Germany,2021-07-17,,,,110.46287
Germany,2021-07-18,,,,110.49854
Germany,2021-07-19,72.79807,72.79807,72.79807,110.49854
Germany,2021-07-20,,,,110.49854
Germany,2021-07-21,,,,110.49854
Germany,2021-07-22,,,,110.49854
Germany,2021-07-23,,,,110.49854
Germany,2021-07-24,,,,110.49854
Germany,2021-07-25,,,,110.54611
Germany,2021-07-26,72.257935,72.257935,72.257935,110.54611
Germany,2021-07-27,,,,110.54611
Germany,2021-07-28,,,,110.54611
Germany,2021-07-29,,,,110.54611
Germany,2021-07-30,,,,110.54611
Germany,2021-07-31,,,,110.54611
Germany,2021-08-01,,,,110.63174
Germany,2021-08-02,71.8946,71.8946,71.8946,110.63174
Germany,2021-08-03,,,,110.63174
Germany,2021-08-04,,,,110.63174
Germany,2021-08-05,,,,110.63174
Germany,2021-08-06,,,,110.63174
Germany,2021-08-07,,,,110.63174
Germany,2021-08-08,,,,110.73759
Germany,2021-08-09,72.61679,72.61679,72.61679,110.73759
Germany,2021-08-10,,,,110.73759
Germany,2021-08-11,,,,110.73759
Germany,2021-08-12,,,,110.73759
Germany,2021-08-13,,,,110.73759
Germany,2021-08-14,,,,110.73759
Germany,2021-08-15,,,,110.90884
Germany,2021-08-16,73.46708,73.46708,73.46708,110.90884
Germany,2021-08-17,,,,110.90884
Germany,2021-08-18,,,,110.90884
Germany,2021-08-19,,,,110.90884
Germany,2021-08-20,,,,110.90884
Germany,2021-08-21,,,,110.90884
Germany,2021-08-22,,,,111.17523
Germany,2021-08-23,74.1317,74.1317,74.1317,111.17523
Germany,2021-08-24,,,,111.17523
Germany,2021-08-25,,,,111.17523
Germany,2021-08-26,,,,111.17523
Germany,2021-08-27,,,,111.17523
Germany,2021-08-28,,,,111.17523
Germany,2021-08-29,,,,111.59266
Germany,2021-08-30,74.836136,74.836136,74.836136,111.59266
Germany,2021-08-31,,,,111.59266
Germany,2021-09-01,,,,111.59266
Germany,2021-09-02,,,,111.59266
Germany,2021-09-03,,,,111.59266
Germany,2021-09-04,,,,111.59266
Germany,2021-09-05,,,,112.106415
Germany,2021-09-06,77.880745,77.880745,77.880745,112.106415
Germany,2021-09-07,,,,112.106415
Germany,2021-09-08,,,,112.106415
Germany,2021-09-09,,,,112.106415
Germany,2021-09-10,,,,112.106415
Germany,2021-09-11,,,,112.106415
Germany,2021-09-12,,,,112.640396
Germany,2021-09-13,79.64887,79.64887,79.64887,112.640396
Germany,2021-09-14,,,,112.640396
Germany,2021-09-15,,,,112.640396
Germany,2021-09-16,,,,112.640396
Germany,2021-09-17,,,,112.640396
Germany,2021-09-18,,,,112.640396
Germany,2021-09-19,,,,113.09826
Germany,2021-09-20,81.48154,81.48154,81.48154,113.09826
Germany,2021-09-21,,,,113.09826
Germany,2021-09-22,,,,113.09826
Germany,2021-09-23,,,,113.09826
Germany,2021-09-24,,,,113.09826
Germany,2021-09-25,,,,113.09826
Germany,2021-09-26,,,,113.51926
Germany,2021-09-27,83.0827,83.0827,83.0827,113.51926
Germany,2021-09-28,,,,113.51926
Germany,2021-09-29,,,,113.51926
Germany,2021-09-30,,,,113.51926
Germany,2021-10-01,,,,113.51926
Germany,2021-10-02,,,,113.51926
Germany,2021-10-03,,,,114.02231
Germany,2021-10-04,84.57711,84.57711,84.57711,114.02231
Germany,2021-10-05,,,,114.02231
Germany,2021-10-06,,,,114.02231
Germany,2021-10-07,,,,114.02231
Germany,2021-10-08,,,,114.02231
Germany,2021-10-09,,,,114.02231
Germany,2021-10-10,,,,114.60386
Germany,2021-10-11,86.15165,86.15165,86.15165,114.60386
Germany,2021-10-12,,,,114.60386
Germany,2021-10-13,,,,114.60386
Germany,2021-10-14,,,,114.60386
Germany,2021-10-15,,,,114.60386
Germany,2021-10-16,,,,114.60386
Germany,2021-10-17,,,,115.294815
Germany,2021-10-18,88.815544,88.815544,88.815544,115.294815
Germany,2021-10-19,,,,115.294815
Germany,2021-10-20,,,,115.294815
Germany,2021-10-21,,,,115.294815
Germany,2021-10-22,,,,115.294815
Germany,2021-10-23,,,,115.294815
Germany,2021-10-24,,,,116.54472
Germany,2021-10-25,92.213524,92.213524,92.213524,116.54472
Germany,2021-10-26,,,,116.54472
Germany,2021-10-27,,,,116.54472
Germany,2021-10-28,,,,116.54472
Germany,2021-10-29,,,,116.54472
Germany,2021-10-30,,,,116.54472
Germany,2021-10-31,,,,118.05984
Germany,2021-11-01,95.75448,95.75448,95.75448,118.05984
Germany,2021-11-02,,,,118.05984
Germany,2021-11-03,,,,118.05984
Germany,2021-11-04,,,,118.05984
Germany,2021-11-05,,,,118.05984
Germany,2021-11-06,,,,118.05984
Germany,2021-11-07,,,,120.04827
Germany,2021-11-08,99.56052,99.56052,99.56052,120.04827
Germany,2021-11-09,,,,120.04827
Germany,2021-11-10,,,,120.04827
Germany,2021-11-11,,,,120.04827
Germany,2021-11-12,,,,120.04827
Germany,2021-11-13,,,,120.04827
Germany,2021-11-14,,,,122.76691
Germany,2021-11-15,104.83423,104.83423,104.83423,122.76691
Germany,2021-11-16,,,,122.76691
Germany,2021-11-17,,,,122.76691
Germany,2021-11-18,,,,122.76691
Germany,2021-11-19,,,,122.76691
Germany,2021-11-20,,,,122.76691
Germany,2021-11-21,,,,125.98979
Germany,2021-11-22,111.01379,111.01379,111.01379,125.98979
Germany,2021-11-23,,,,125.98979
Germany,2021-11-24,,,,125.98979
Germany,2021-11-25,,,,125.98979
Germany,2021-11-26,,,,125.98979
Germany,2021-11-27,,,,125.98979
Germany,2021-11-28,,,,129.66817
Germany,2021-11-29,118.109505,118.109505,118.109505,129.66817
Germany,2021-11-30,,,,129.66817
Germany,2021-12-01,,,,129.66817
Germany,2021-12-02,,,,129.66817
Germany,2021-12-03,,,,129.66817
Germany,2021-12-04,,,,129.66817
Germany,2021-12-05,,,,133.07538
Germany,2021-12-06,124.52152,124.52152,124.52152,133.07538
Germany,2021-12-07,,,,133.07538
Germany,2021-12-08,,,,133.07538
Germany,2021-12-09,,,,133.07538
Germany,2021-12-10,,,,133.07538
Germany,2021-12-11,,,,133.07538
Germany,2021-12-12,,,,136.06398
Germany,2021-12-13,129.72926,129.72926,129.72926,136.06398
Germany,2021-12-14,,,,136.06398
Germany,2021-12-15,,,,136.06398
Germany,2021-12-16,,,,136.06398
Germany,2021-12-17,,,,136.06398
Germany,2021-12-18,,,,136.06398
Germany,2021-12-19,,,,138.43536
Germany,2021-12-20,133.85771,133.85771,133.85771,138.43536
Germany,2021-12-21,,,,138.43536
Germany,2021-12-22,,,,138.43536
Germany,2021-12-23,,,,138.43536
Germany,2021-12-24,,,,138.43536
Germany,2021-12-25,,,,138.43536
Germany,2021-12-26,,,,139.96593
Germany,2021-12-27,138.0056,138.0056,138.0056,139.96593
Germany,2021-12-28,,,,139.96593
Germany,2021-12-29,,,,139.96593
Germany,2021-12-30,,,,139.96593
Germany,2021-12-31,,,,139.96593
Germany,2022-01-01,,,,139.96593
Germany,2022-01-02,,,,141.18968
Germany,2022-01-03,139.54774,139.54774,139.54774,141.18968
Germany,2022-01-04,,,,141.18968
Germany,2022-01-05,,,,141.18968
Germany,2022-01-06,,,,141.18968
Germany,2022-01-07,,,,141.18968
Germany,2022-01-08,,,,141.18968
Germany,2022-01-09,,,,142.22433
Germany,2022-01-10,139.52557,139.52557,139.52557,142.22433
Germany,2022-01-11,,,,142.22433
Germany,2022-01-12,,,,142.22433
Germany,2022-01-13,,,,142.22433
Germany,2022-01-14,,,,142.22433
Germany,2022-01-15,,,,142.22433
Germany,2022-01-16,,,,143.04848
Germany,2022-01-17,139.507,139.507,139.507,143.04848
Germany,2022-01-18,,,,143.04848
Germany,2022-01-19,,,,143.04848
Germany,2022-01-20,,,,143.04848
Germany,2022-01-21,,,,143.04848
Germany,2022-01-22,,,,143.04848
Germany,2022-01-23,,,,144.07957
Germany,2022-01-24,139.74852,139.74852,139.74852,144.07957
Germany,2022-01-25,,,,144.07957
Germany,2022-01-26,,,,144.07957
Germany,2022-01-27,,,,144.07957
Germany,2022-01-28,,,,144.07957
Germany,2022-01-29,,,,144.07957
Germany,2022-01-30,,,,145.40797
Germany,2022-01-31,139.68816,139.68816,139.68816,145.40797
Germany,2022-02-01,,,,145.40797
Germany,2022-02-02,,,,145.40797
Germany,2022-02-03,,,,145.40797
Germany,2022-02-04,,,,145.40797
Germany,2022-02-05,,,,145.40797
Germany,2022-02-06,,,,147.19661
Germany,2022-02-07,139.52385,139.52385,139.52385,147.19661
Germany,2022-02-08,,,,147.19661
Germany,2022-02-09,,,,147.19661
Germany,2022-02-10,,,,147.19661
Germany,2022-02-11,,,,147.19661
Germany,2022-02-12,,,,147.19661
Germany,2022-02-13,,,,149.22429
Germany,2022-02-14,139.49988,139.49988,139.49988,149.22429
Germany,2022-02-15,,,,149.22429
Germany,2022-02-16,,,,149.22429
Germany,2022-02-17,,,,149.22429
Germany,2022-02-18,,,,149.22429
Germany,2022-02-19,,,,149.22429
Germany,2022-02-20,,,,151.3483
Germany,2022-02-21,138.21207,138.21207,138.21207,151.3483
Germany,2022-02-22,,,,151.3483
Germany,2022-02-23,,,,151.3483
Germany,2022-02-24,,,,151.3483
Germany,2022-02-25,,,,151.3483
Germany,2022-02-26,,,,151.3483
Germany,2022-02-27,,,,153.30463
Germany,2022-02-28,136.28429,136.28429,136.28429,153.30463
Germany,2022-03-01,,,,153.30463
Germany,2022-03-02,,,,153.30463
Germany,2022-03-03,,,,153.30463
Germany,2022-03-04,,,,153.30463
Germany,2022-03-05,,,,153.30463
Germany,2022-03-06,,,,155.21457
Germany,2022-03-07,135.49768,135.49768,135.49768,155.21457
Germany,2022-03-08,,,,155.21457
Germany,2022-03-09,,,,155.21457
Germany,2022-03-10,,,,155.21457
Germany,2022-03-11,,,,155.21457
Germany,2022-03-12,,,,155.21457
Germany,2022-03-13,,,,157.32907
Germany,2022-03-14,135.95036,135.95036,135.95036,157.32907
Germany,2022-03-15,,,,157.32907
Germany,2022-03-16,,,,157.32907
Germany,2022-03-17,,,,157.32907
Germany,2022-03-18,,,,157.32907
Germany,2022-03-19,,,,157.32907
Germany,2022-03-20,,,,159.62909
Germany,2022-03-21,137.2938,137.2938,137.2938,159.62909
Germany,2022-03-22,,,,159.62909
Germany,2022-03-23,,,,159.62909
Germany,2022-03-24,,,,159.62909
Germany,2022-03-25,,,,159.62909
Germany,2022-03-26,,,,159.62909
Germany,2022-03-27,,,,161.86609
Germany,2022-03-28,139.0165,139.0165,139.0165,161.86609
Germany,2022-03-29,,,,161.86609
Germany,2022-03-30,,,,161.86609
Germany,2022-03-31,,,,161.86609
Germany,2022-04-01,,,,161.86609
Germany,2022-04-02,,,,161.86609
Germany,2022-04-03,,,,163.69278
Germany,2022-04-04,141.36842,141.36842,141.36842,163.69278
Germany,2022-04-05,,,,163.69278
Germany,2022-04-06,,,,163.69278
Germany,2022-04-07,,,,163.69278
Germany,2022-04-08,,,,163.69278
Germany,2022-04-09,,,,163.69278
Germany,2022-04-10,,,,165.2293
Germany,2022-04-11,143.58363,143.58363,143.58363,165.2293
Germany,2022-04-12,,,,165.2293
Germany,2022-04-13,,,,165.2293
Germany,2022-04-14,,,,165.2293
Germany,2022-04-15,,,,165.2293
Germany,2022-04-16,,,,165.2293
Germany,2022-04-17,,,,166.40071
Germany,2022-04-18,145.49657,145.49657,145.49657,166.40071
Germany,2022-04-19,,,,166.40071
Germany,2022-04-20,,,,166.40071
Germany,2022-04-21,,,,166.40071
Germany,2022-04-22,,,,166.40071
Germany,2022-04-23,,,,166.40071
Germany,2022-04-24,,,,167.36163
Germany,2022-04-25,147.21207,147.21207,147.21207,167.36163
Germany,2022-04-26,,,,167.36163
Germany,2022-04-27,,,,167.36163
Germany,2022-04-28,,,,167.36163
Germany,2022-04-29,,,,167.36163
Germany,2022-04-30,,,,167.36163
Germany,2022-05-01,,,,168.16795
Germany,2022-05-02,149.32076,149.32076,149.32076,168.16795
Germany,2022-05-03,,,,168.16795
Germany,2022-05-04,,,,168.16795
Germany,2022-05-05,,,,168.16795
Germany,2022-05-06,,,,168.16795
Germany,2022-05-07,,,,168.16795
Germany,2022-05-08,,,,168.81134
Germany,2022-05-09,151.14996,151.14996,151.14996,168.81134
Germany,2022-05-10,,,,168.81134
Germany,2022-05-11,,,,168.81134
Germany,2022-05-12,,,,168.81134
Germany,2022-05-13,,,,168.81134
Germany,2022-05-14,,,,168.81134
Germany,2022-05-15,,,,169.30844
Germany,2022-05-16,152.66083,152.66083,152.66083,169.30844
Germany,2022-05-17,,,,169.30844
Germany,2022-05-18,,,,169.30844
Germany,2022-05-19,,,,169.30844
Germany,2022-05-20,,,,169.30844
Germany,2022-05-21,,,,169.30844
Germany,2022-05-22,,,,169.7009
Germany,2022-05-23,152.94583,152.94583,152.94583,169.7009
Germany,2022-05-24,,,,169.7009
Germany,2022-05-25,,,,169.7009
Germany,2022-05-26,,,,169.7009
Germany,2022-05-27,,,,169.7009
Germany,2022-05-28,,,,169.7009
Germany,2022-05-29,,,,169.95421
Germany,2022-05-30,154.09735,154.09735,154.09735,169.95421
Germany,2022-05-31,,,,169.95421
Germany,2022-06-01,,,,169.95421
Germany,2022-06-02,,,,169.95421
Germany,2022-06-03,,,,169.95421
Germany,2022-06-04,,,,169.95421
Germany,2022-06-05,,,,170.21942
Germany,2022-06-06,155.26349,155.26349,155.26349,170.21942
Germany,2022-06-07,,,,170.21942
Germany,2022-06-08,,,,170.21942
Germany,2022-06-09,,,,170.21942
Germany,2022-06-10,,,,170.21942
Germany,2022-06-11,,,,170.21942
Germany,2022-06-12,,,,170.55835
Germany,2022-06-13,157.66988,157.66988,157.66988,170.55835
Germany,2022-06-14,,,,170.55835
Germany,2022-06-15,,,,170.55835
Germany,2022-06-16,,,,170.55835
Germany,2022-06-17,,,,170.55835
Germany,2022-06-18,,,,170.55835
Germany,2022-06-19,,,,171.03644
Germany,2022-06-20,160.34544,160.34544,160.34544,171.03644
Germany,2022-06-21,,,,171.03644
Germany,2022-06-22,,,,171.03644
Germany,2022-06-23,,,,171.03644
Germany,2022-06-24,,,,171.03644
Germany,2022-06-25,,,,171.03644
Germany,2022-06-26,,,,171.70956
Germany,2022-06-27,162.28476,162.28476,162.28476,171.70956
Germany,2022-06-28,,,,171.70956
Germany,2022-06-29,,,,171.70956
Germany,2022-06-30,,,,171.70956
Germany,2022-07-01,,,,171.70956
Germany,2022-07-02,,,,171.70956
Germany,2022-07-03,,,,172.435
Germany,2022-07-04,163.09657,163.09657,163.09657,172.435
Germany,2022-07-05,,,,172.435
Germany,2022-07-06,,,,172.435
Germany,2022-07-07,,,,172.435
Germany,2022-07-08,,,,172.435
Germany,2022-07-09,,,,172.435
Germany,2022-07-10,,,,173.26987
Germany,2022-07-11,165.79733,165.79733,165.79733,173.26987
Germany,2022-07-12,,,,173.26987
Germany,2022-07-13,,,,173.26987
Germany,2022-07-14,,,,173.26987
Germany,2022-07-15,,,,173.26987
Germany,2022-07-16,,,,173.26987
Germany,2022-07-17,,,,174.41154
Germany,2022-07-18,170.36589,170.36589,170.36589,174.41154
Germany,2022-07-19,,,,174.41154
Germany,2022-07-20,,,,174.41154
Germany,2022-07-21,,,,174.41154
Germany,2022-07-22,,,,174.41154
Germany,2022-07-23,,,,174.41154
Germany,2022-07-24,,,,175.75421
Germany,2022-07-25,173.41641,173.41641,173.41641,175.75421
Germany,2022-07-26,,,,175.75421
Germany,2022-07-27,,,,175.75421
Germany,2022-07-28,,,,175.75421
Germany,2022-07-29,,,,175.75421
Germany,2022-07-30,,,,175.75421
Germany,2022-07-31,,,,176.98866
Germany,2022-08-01,176.4818,176.4818,176.4818,176.98866
Germany,2022-08-02,,,,176.98866
Germany,2022-08-03,,,,176.98866
Germany,2022-08-04,,,,176.98866
Germany,2022-08-05,,,,176.98866
Germany,2022-08-06,,,,176.98866
Germany,2022-08-07,,,,177.92937
Germany,2022-08-08,179.81827,179.81827,179.81827,177.92937
Germany,2022-08-09,,,,177.92937
Germany,2022-08-10,,,,177.92937
Germany,2022-08-11,,,,177.92937
Germany,2022-08-12,,,,177.92937
Germany,2022-08-13,,,,177.92937
Germany,2022-08-14,,,,178.67027
Germany,2022-08-15,183.47356,183.47356,183.47356,178.67027
Germany,2022-08-16,,,,178.67027
Germany,2022-08-17,,,,178.67027
Germany,2022-08-18,,,,178.67027
Germany,2022-08-19,,,,178.67027
Germany,2022-08-20,,,,178.67027
Germany,2022-08-21,,,,179.3755
Germany,2022-08-22,186.23549,186.23549,186.23549,179.3755
Germany,2022-08-23,,,,179.3755
Germany,2022-08-24,,,,179.3755
Germany,2022-08-25,,,,179.3755
Germany,2022-08-26,,,,179.3755
Germany,2022-08-27,,,,179.3755
Germany,2022-08-28,,,,179.84764
Germany,2022-08-29,187.97209,187.97209,187.97209,179.84764
Germany,2022-08-30,,,,179.84764
Germany,2022-08-31,,,,179.84764
Germany,2022-09-01,,,,179.84764
Germany,2022-09-02,,,,179.84764
Germany,2022-09-03,,,,179.84764
Germany,2022-09-04,,,,180.26506
Germany,2022-09-05,190.78343,190.78343,190.78343,180.26506
Germany,2022-09-06,,,,180.26506
Germany,2022-09-07,,,,180.26506
Germany,2022-09-08,,,,180.26506
Germany,2022-09-09,,,,180.26506
Germany,2022-09-10,,,,180.26506
Germany,2022-09-11,,,,180.64206
Germany,2022-09-12,192.70332,192.70332,192.70332,180.64206
Germany,2022-09-13,,,,180.64206
Germany,2022-09-14,,,,180.64206
Germany,2022-09-15,,,,180.64206
Germany,2022-09-16,,,,180.64206
Germany,2022-09-17,,,,180.64206
Germany,2022-09-18,,,,181.06305
Germany,2022-09-19,195.58136,195.58136,195.58136,181.06305
Germany,2022-09-20,,,,181.06305
Germany,2022-09-21,,,,181.06305
Germany,2022-09-22,,,,181.06305
Germany,2022-09-23,,,,181.06305
